SO2,CO,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
12.7,0.71,30.9,84,37.66,9.12,28.55,2.964,0.315,2.65,0,0,76.08
9.1,0.9,32.5,0,44.07,10.28,33.79,2.676,0.341,2.34,0,0,71.98
12.3,0.7,23.2,0,52.84,14.03,38.82,2.598,0.346,2.25,0,0,73.05
5.5,0.56,25.2,82,47.26,8.97,38.29,2.964,0.36,2.6,0,0,73.44
2.3,0.59,38.3,0,17.37,1.8,15.63,0,0,0,0,0,0
15.4,0.76,22.1,0,58.96,14.6,44.37,0,0,0,0,0,69.16
16.9,1,19.6,120,52.82,17.13,35.69,0,0,0,0,0,68.82
11.8,1.51,0,0,64.75,22.8,41.95,2.723,0.366,2.36,0,0,0
10.7,1.01,28.7,0,42.1,7.62,34.47,0,0,0,0,0,71.42
6.4,0.77,25,0,38.63,6.53,32.12,2.863,0.506,2.36,0,0,71
4.2,0.72,25.4,0,36.35,8.4,27.97,2.701,0.386,2.32,0,0,70.38
14.9,0.75,28.2,87,41.38,9.44,31.97,2.881,0.36,2.52,0,0,70.75
5.5,0.63,23.1,84,46.11,7.48,38.63,2.931,0.31,2.62,0,0,69.66
5.5,1.12,30.2,0,38.31,5.31,33.01,0,0,0,0,0,0
17.7,1.1,23.5,0,72.12,24.3,47.82,3.575,0.798,2.78,0,0,69.05
2.6,0.76,34.9,0,19.24,1.83,17.45,0,0,0,0,0,0
10,0,0,0,58.29,17.49,40.82,2.967,0.565,2.4,0,0,0
8.5,1.05,28.9,0,45.8,8.94,36.87,0,0,0,0,0,0
19.6,1.12,23.4,110,72.94,23.82,49.12,0,0,0,0,0,64.56
4.8,0.76,21.5,0,42.19,11.68,30.51,3.799,1.4,2.4,0,0,66.85
10.8,0,0,0,64.99,20.6,44.39,3.242,0.66,2.58,0,0,0
13.3,0.68,32.4,86,40.2,11.79,28.42,3.174,0.55,2.63,0,0,66.73
2.7,0.67,38.6,0,19.81,1.87,17.95,0,0,0,0,0,0
14.7,0.86,28.7,0,43.12,9,34.12,0.062,0.06,0,0,0,66.79
18.1,1.05,26.9,0,78.9,27.3,51.39,3.959,1.33,2.63,0,0,64.45
6.3,0.51,22.1,86,51.17,9.14,42.03,3.112,0.39,2.72,0,0,65.71
7.1,0.92,28.7,0,44.31,8.66,35.65,3.268,0.56,2.7,0,0,66.38
13.3,1.58,0,0,78.77,29.94,48.83,2.865,0.67,2.19,0,0,0
14.9,0.85,22.7,0,61.66,16.33,45.34,4.888,2.57,2.32,0,0,65.39
6.9,0.93,34,0,33.68,5.03,28.66,0,0,0,0,0,0
8.9,0,0,0,49.11,12.09,37.02,2.926,0.52,2.4,0,0,0
12.5,1.37,0,0,56.72,17.22,39.5,2.727,0.6,2.13,0,0,0
14.9,0.97,33.7,0,59.68,16.15,44.32,0,0,0,0,0,74.72
16.3,0.96,28.3,113,47.47,11.48,35.99,0,0,0,0,0,73.36
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.75,35.1,86,0,0,0,3.04,0.6,2.44,0,0,0
10.1,0.86,31.2,0,35.21,4.4,30.81,0.12,0.12,0,0,0,78.97
12.2,0.79,23.9,0,49.05,10.89,38.16,2.721,0.64,2.08,0,0,77.4
5.2,0.52,28.6,75,39.72,6.09,33.64,2.62,0.18,2.44,0,0,75.92
2,0.71,40.9,0,14.69,1,13.7,0,0,0,0,0,0
4,0.74,22.9,0,31.7,7.29,24.41,2.923,0.85,2.08,0,0,63.45
10.9,0.81,42.6,95,38.56,11.99,26.56,0,0,0,0,0,0
9.6,1.05,0,0,41.17,8.17,33,2.915,0.53,2.39,0,0,0
10.3,0.61,37.1,0,35.1,6.04,29.06,2.574,0.38,2.2,0,0,0
5.1,0.54,42.6,56,14.81,2.42,12.39,2.913,0.3,2.61,0,0,0
8.8,0.68,38.8,0,36.79,6.68,30.11,3.264,0.93,2.34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9.4,0,0,0,37.73,7.43,30.34,2.759,0.4,2.35,0,0,0
6.7,0.83,42.8,0,32.98,5.58,27.4,3.123,0.41,2.71,0,0,0
2.2,0.52,51.3,0,12.18,0.57,11.6,0,0,0,0,0,0
6.8,0.82,45.2,0,29.76,3.49,26.48,0,0,0,0,0,0
8.8,0.71,50.1,0,26.07,3.46,22.81,0,0,0,0,0,0
5.1,0.56,39,0,28.67,3.78,24.89,2.427,0.07,2.36,0,0,0
3.7,0.68,35.5,0,22.21,4.46,17.76,2.994,0.2,2.79,0,0,0
7.6,0.59,26.5,0,28.84,5.36,23.48,2.769,0.3,2.47,0,0,0
4.2,0.99,0,0,28.05,5.67,22.38,3.352,0.37,2.98,0,0,0
6.1,0,0,0,27.22,5.33,21.9,2.212,0.23,1.98,0,0,0
3.2,0.64,0,0,18.22,2.26,15.56,0,0,0,0,0,0
3.4,0.59,24.8,0,21.83,3.71,18.11,2.832,0.17,2.67,0,0,0
1.4,0.48,40.6,0,8.17,0.66,7.51,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.55,26.1,0,24.02,5.08,18.94,2.925,0.4,2.53,0,0,0
0,0,37.9,0,17.85,2.03,15.82,0,0,0,0,0,0
4.4,0.43,32.5,0,12.45,2.1,10.35,0,0,0,0,0,0
5.1,0.71,36.7,77,24.88,9.55,15.33,0,0,0,0,0,0
8.4,0.6,15.3,0,27.5,8.89,18.57,2.586,0.26,2.32,0,0,0
8.3,0.87,0,0,29.34,9.52,19.85,3.28,0.3,2.98,0,0,0
8,0,0,0,31.45,11.59,19.86,2.128,0.33,1.8,0,0,0
5.1,0.64,20.8,0,18.9,5.05,13.85,0,0,0,0,0,0
4.2,0.47,15.3,0,22.91,7.01,15.87,2.218,0.32,1.9,0,0,0
6.1,0.65,22.2,22,22.97,9.15,13.82,0,0,0,0,0,0
0.6,0.36,32.1,0,7.02,0.94,6.09,0,0,0,0,0,0
3.6,0.33,14.8,0,19.02,5.77,13.26,2.077,0.14,1.94,0,0,0
4.6,0.46,14.8,0,0,0,0,2.507,0.29,2.22,0,0,0
3.5,0.41,27.5,0,14.63,2.67,12.07,0,0,0,0,0,0
2.4,0.39,23,19,9.4,2.06,7.34,2.393,0.19,2.2,0,0,0
4.6,0.62,21,0,22.68,6.93,15.75,2.246,0.18,2.07,0,0,0
7.6,0.48,12.7,0,19.69,6.82,12.87,2.24,0.27,1.97,0,0,0
7,0.53,0,0,19.92,6.64,13.28,2.985,0.45,2.54,0,0,0
7,0,0,0,26.54,12.35,14.22,2.27,0.41,1.86,0,0,0
4.8,0.45,19,0,14.59,4.35,10.22,0,0,0,0,0,0
5.5,0.46,15.8,0,21.13,8.55,12.58,2.057,0.27,1.78,0,0,0
6.6,0.58,18.9,16,21.55,9.11,12.44,0,0,0,0,0,0
1.2,0.37,29.6,0,8.06,1.04,7.02,0,0,0,0,0,0
2.9,0.38,13.7,0,16.35,5.55,10.8,2.136,0.14,2,0,0,0
4.6,0.42,13.5,0,17.96,5.7,12.26,2.056,0.1,1.95,0,0,0
2,0.62,25.2,0,12.06,2.31,9.76,0,0,0,0,0,0
1.2,0.4,17.7,16,0,0,0,2.523,0.16,2.37,0,0,0
3.3,0.47,14.4,0,17.17,5.39,11.78,2.553,0.2,2.35,0,0,0
6.4,0.52,21.7,0,20.81,4.98,15.84,2.18,0.3,1.88,0,0,0
5.5,0.67,0,0,22.53,5.35,17.19,2.685,0.34,2.35,0,0,0
9.3,0,0,0,26.41,9.03,17.4,2.268,0.35,1.91,0,0,0
4.3,0.63,30.1,0,19.07,4.47,14.72,0,0,0,0,0,0
8.4,0.58,24.1,0,23.62,9,15.03,2.149,0.37,1.78,0,0,0
6,0.69,28.9,0,21.76,8.12,13.63,0,0,0,0,0,0
1.8,0.44,35.2,0,8.27,0.72,7.56,0,0,0,0,0,0
2.7,0.44,24.5,0,16.44,3.66,12.78,2.348,0.23,2.12,0,0,0
4.6,0.55,22.2,0,19.78,4.47,15.31,2.088,0.17,1.92,0,0,0
2.4,0.53,36.9,0,11.93,1.61,10.34,0,0,0,0,0,0
2.4,0.37,29.9,20,7.89,2.08,5.86,2.158,0.19,1.97,0,0,0
4.3,0.65,26.3,0,19.46,5.04,14.42,1.871,0.2,1.67,0,0,0
7.9,0.56,32.4,0,24.77,5.2,19.74,2.503,0.36,2.15,0,0,0
7.9,0.82,0,0,28.84,7.25,21.59,2.543,0.38,2.16,0,0,0
9.9,0,0,0,27.55,6.32,21.21,2.347,0.31,2.03,0,0,0
3.7,0.57,43.4,0,16.86,3.24,13.7,0,0,0,0,0,0
5.9,0.59,34.7,0,21.04,4.77,16.27,2.379,0.32,2.06,0,0,0
8.1,0.73,39.8,37,27.69,10.51,17.18,0,0,0,0,0,0
2.1,0.52,46.6,0,0,0,0,0,0,0,0,0,0
3.7,0.53,35.8,0,20.14,2.86,17.29,2.548,0.22,2.33,0,0,0
8.2,0.59,32,0,25.5,5.6,19.9,2.355,0.28,2.07,0,0,0
6.9,0.64,44.2,0,17.95,2.52,15.48,0,0,0,0,0,0
4.7,0.46,40.2,28,11.38,2.21,9.29,2.768,0.28,2.49,0,0,0
4.8,0.63,41.2,0,18.45,3.45,15.03,2.095,0.21,1.88,0,0,0
8.6,0.7,25.8,0,31.6,7.23,24.41,2.802,0.34,2.46,0,0,0
9,1.03,0,0,37.19,10.14,27.05,2.967,0.42,2.54,0,0,0
8.4,0,0,0,32.31,7.22,25.1,2.543,0.35,2.19,0,0,0
4,0.61,33.9,0,23.08,3.7,19.38,0,0,0,0,0,0
3.4,0.65,25.2,0,23.58,5.78,17.81,2.844,0.38,2.47,0,0,0
8.8,0.81,32.1,42,34.14,13.19,20.94,0,0,0,0,0,0
1.8,0.52,35.3,0,12.12,1.25,10.91,0,0,0,0,0,0
3.9,0.6,25.7,0,25.62,4.67,20.94,2.663,0.33,2.33,0,0,0
9.3,0.65,23.9,0,30.04,7.53,22.51,2.786,0.35,2.44,0,0,0
7.6,0.7,27.1,0,22.93,4.02,20.02,0,0,0,0,0,0
6.6,0.61,34.1,31,16.73,3.08,13.69,2.872,0.53,2.34,0,0,0
4.6,0.71,31.2,0,23.92,4.11,19.83,2.492,0.29,2.21,0,0,0
14.4,0.84,22.6,0,50.91,15.8,35.11,2.54,0.49,2.05,0,0,0
12.3,1.22,0,0,54.11,15.72,38.39,3.085,0.5,2.58,0,0,0
12.4,0,0,0,46.94,12.51,34.44,2.876,0.46,2.42,0,0,0
7.4,0.76,30.9,0,32.07,5.01,26.98,0,0,0,0,0,0
4.5,0.71,19.5,0,31.62,6.71,24.93,3.088,0.4,2.69,0,0,0
15.3,0.89,25.5,44,51.93,23.01,28.92,0,0,0,0,0,0
2.1,0.59,34.3,0,16.98,2.31,15.33,0,0,0,0,0,0
5.2,0.66,24.5,0,34.2,5.74,28.41,2.889,0.31,2.57,0,0,0
12.9,0.69,24,0,45.13,12.2,32.94,3.012,0.38,2.63,0,0,0
11.1,0.77,22.9,0,34.19,6.59,27.68,3.399,0.49,2.91,0,0,0
13.3,0.7,32.5,31,29.95,6.41,24.25,2.968,0.22,2.75,0,0,0
6.3,0.81,29.6,0,39.32,9.9,29.36,2.71,0.44,2.27,0,0,0
8.1,0.92,19,0,48.75,14.24,34.51,2.376,0.48,1.89,0,0,0
10.3,1.26,0,0,50.78,13.65,37.13,3.249,0.64,2.6,0,0,0
10.7,0,0,0,43.48,9.99,33.49,2.513,0.47,2.04,0,0,0
6.9,0.76,34.3,0,32.13,5.71,26.42,0,0,0,0,0,0
3.1,0.76,24,0,31.06,5.79,25.27,3.054,0.41,2.65,0,0,0
16.6,0.89,28.8,49,49.15,20.93,28.23,0,0,0,0,0,0
1.9,0.59,40.1,0,16.19,1.34,14.87,0,0,0,0,0,0
4.7,0.66,28.5,0,31.3,4.48,26.82,2.783,0.22,2.57,0,0,0
12.2,0.67,28.5,0,39.7,10.27,29.44,2.672,0.3,2.38,0,0,0
14.9,0.74,27.1,0,30.91,5,25.91,2.789,0.45,2.34,0,0,0
16.8,0.76,33.2,24,31.37,6.7,24.93,2.431,0.14,2.29,0,0,0
5.8,0.84,33.7,0,34.08,8.12,25.96,2.893,0.46,2.43,0,0,0
2.5,0.65,33.9,0,18.94,1.6,17.35,0,0,0,0,0,0
6.3,0.74,22.6,0,43.66,10.23,33.43,3.345,0.43,2.92,0,0,0
15.2,0.81,25.3,0,54.88,15.93,38.9,2.886,0.46,2.43,0,0,0
14.1,0.88,24.9,0,41.18,6.36,34.84,2.818,0.48,2.34,0,0,0
20.3,0.88,31.9,31,42.99,10.11,32.88,2.672,0.32,2.35,0,0,0
20.4,1.01,25.4,59,63.4,28.3,35.1,0,0,0,0,0,0
16.7,1.06,18.7,0,68.09,23.51,44.58,2.941,0.47,2.48,0,0,0
12.3,1.54,0,0,72,25.04,46.96,3.62,1.07,2.55,0,0,0
12,0,0,0,56.67,15.87,40.79,3.171,0.6,2.57,0,0,0
9.1,0.92,29.5,0,42.7,7.84,34.86,0,0,0,0,0,0
4.4,0.82,28.3,0,41.57,11.99,29.58,2.961,0.33,2.63,0,0,0
7.4,0.97,28.6,0,45.03,10.7,34.34,3.469,0.71,2.76,0,0,0
16.2,0.87,29.6,74,39.06,9.47,29.59,0,0,0,0,0,0
7.9,0.96,29,0,42.48,9.07,33.41,0,0,0,0,0,0
10.9,0,0,0,59.46,20.31,39.15,2.877,0.62,2.26,0,0,0
17.4,0.82,21.1,0,38.71,7.85,30.86,2.981,0.56,2.43,0,0,0
1.7,0.56,26.9,0,17.93,1.85,16.08,0,0,0,0,0,0
11.6,1.51,0,0,72.12,28.81,43.31,2.932,0.85,2.08,0,0,0
14.1,0.7,23.2,0,52.2,16.68,35.52,2.821,0.45,2.37,0,0,0
15.4,0.93,25.6,42,57.04,26.64,30.4,0,0,0,0,0,0
13.4,1.02,19.4,0,67.18,25.57,41.61,3,0.59,2.41,0,0,0
4.4,0.68,21.2,0,36.41,9.24,27.17,2.531,0.27,2.27,0,0,0
3.4,0.69,26.8,0,39.37,10.59,28.78,2.637,0.3,2.34,0,0,0
6.2,0.9,26.2,0,41.49,9.79,31.7,2.536,0.46,2.08,0,0,0
8.1,0.9,37.4,0,37.96,4.95,33.01,0,0,0,0,0,0
10.8,0,0,0,51.7,12.36,39.35,2.532,0.46,2.07,0,0,0
11,1.41,0,0,62.39,18.32,44.07,3.497,1.16,2.33,0,0,0
15.8,0.96,29.2,0,59.71,16.78,42.93,2.902,0.55,2.35,0,0,0
7.2,0.84,36.5,0,37.3,6.48,30.82,2.438,0.39,2.04,0,0,0
4.7,0.69,29.7,0,38.97,15.22,23.79,2.455,0.16,2.29,0,0,0
18.2,0.84,35.4,48,52,20.88,31.13,0,0,0,0,0,0
19.8,0.79,37.1,80,37.72,8.09,29.65,2.892,0.9,1.99,0,0,0
11.9,0.87,32,0,34.05,4.76,29.29,2.806,0.51,2.29,0,0,0
15.9,0.69,29.7,0,47.28,13.17,34.1,2.594,0.37,2.22,0,0,0
5.4,0.95,28.4,0,33.97,6.51,27.46,2.343,0.21,2.13,0,0,0
2.2,0.58,50,0,17.66,1.2,16.45,0,0,0,0,0,0
11.1,0.64,37,0,32.11,6.24,25.87,2.426,0.28,2.15,0,0,0
9.6,0.89,37.8,36,30.53,7.95,22.59,0,0,0,0,0,0
11.3,0.79,37.2,0,37.71,7.38,30.33,2.45,0.37,2.08,0,0,0
7.9,1.1,35.1,0,25.84,3.22,22.62,0,0,0,0,0,0
4.4,0.67,35.9,0,32.24,8.12,24.12,2.363,0.13,2.23,0,0,0
5.7,0.83,46.4,0,25.87,2.39,23.48,0,0,0,0,0,0
10.1,0.86,44.8,63,19.7,2.31,17.38,2.676,0.46,2.22,0,0,0
4.6,1.08,33.8,0,24.96,3.91,21.06,2.172,0.14,2.03,0,0,0
9.4,0,0,0,35.28,6.95,28.33,2.45,0.31,2.15,0,0,0
6.2,0,44.7,0,26.56,3.74,22.82,2.241,0.32,1.92,0,0,0
2.1,0.56,47.9,0,12.85,0.72,12.13,0,0,0,0,0,0
10,1.16,0,0,41.23,9.51,31.71,3.158,0.68,2.48,0,0,0
9.8,0.9,0,0,33.82,7.91,25.91,2.662,0.48,2.18,0,0,0
7.1,0.59,29.4,0,25.96,6.25,19.72,2.164,0.16,2.01,0,0,0
9.5,0,0,0,30.16,7.35,22.81,2.429,0.36,2.07,0,0,0
6.3,0.74,41.4,0,26.63,6.01,20.75,0,0,0,0,0,0
5.9,0.7,35.3,0,23.23,4.46,18.76,2.051,0.26,1.79,0,0,0
11.2,0.68,31.3,0,29.81,7.28,22.53,2.222,0.24,1.98,0,0,0
4.9,0.95,28.6,0,22.97,4.2,18.78,2.052,0.12,1.94,0,0,0
0,0.61,36.7,0,13.35,2.61,10.9,2.498,0.37,2.13,0,0,0
1.5,0.43,42.7,0,9.04,0.72,8.33,0,0,0,0,0,0
5.5,0.83,31,29,25.93,6.87,19.06,0,0,0,0,0,0
4.1,0.79,29.5,0,17.09,3.63,13.46,2.171,0.14,2.03,0,0,0
7.2,0.53,32.9,0,24.14,4.71,19.44,2.29,0.19,2.1,0,0,0
4.9,0.66,0,0,24.78,6.4,18.39,2.56,0.43,2.13,0,0,0
10.7,0.56,20.3,0,23.52,6.89,16.63,1.983,0.16,1.83,0,0,0
3.7,0.7,22.4,24,20.9,5.46,15.44,0,0,0,0,0,0
4.3,0.58,25.9,0,17.18,4.38,12.79,1.861,0.2,1.66,0,0,0
4.1,0.57,32.7,0,18.55,3.94,14.94,0,0,0,0,0,0
1.3,0.39,27.5,18,0,0,0,0,0,0,0,0,0
2.8,0.66,21.4,0,15.44,2.77,12.67,2.078,0.12,1.96,0,0,0
4.3,0.38,24.1,0,18.6,4.12,14.48,2.117,0.13,1.98,0,0,0
4,0.86,19.6,0,18.35,5.06,13.28,1.965,0.09,1.87,0,0,0
1.1,0.4,30.2,0,8.13,1.04,7.1,0,0,0,0,0,0
5.7,0.47,20.3,0,23.15,8.03,15.13,2.087,0.19,1.9,0,0,0
7,0,0,0,20.51,5.35,15.16,2.023,0.25,1.77,0,0,0
5.9,0.38,16.6,0,20.01,5.14,14.88,1.965,0.14,1.82,0,0,0
10.8,0,0,0,22.01,7.75,14.26,1.968,0.32,1.65,0,0,0
1.6,0.6,19.2,0,12.27,3.23,9.04,2.031,0.09,1.94,0,0,0
4.5,0.66,0,0,24.04,8.46,15.6,2.419,0.37,2.05,0,0,0
3.9,0.65,23.2,0,17.28,3.61,13.67,0,0,0,0,0,0
8.3,0.46,18.1,0,22.67,6.33,16.34,1.982,0.19,1.79,0,0,0
2.1,0.49,25.8,19,8.58,2.28,6.3,0,0,0,0,0,0
4.8,0.33,20.9,0,18.14,4.98,13.15,2.05,0.1,1.95,0,0,0
2.8,0.87,16.1,0,15.64,3.82,11.81,1.888,0.06,1.83,0,0,0
3.7,0.64,19.5,24,21,5.88,15.12,0,0,0,0,0,0
3.5,0.57,20.6,0,14.92,3.68,11.25,1.871,0.14,1.74,0,0,0
0.6,0.34,28.8,0,6.91,0.77,6.14,0,0,0,0,0,0
3.7,0.4,19.1,0,17.26,4.62,12.64,2.129,0.11,2.02,0,0,0
0.8,0.4,20.9,22,7.2,2.24,5.14,0,0,0,0,0,0
1.9,0.91,15.1,0,13.66,3.16,10.51,2.135,0.13,2,0,0,0
2.7,0.95,14.3,0,16.23,5.35,10.85,1.98,0.06,1.91,0,0,0
3.7,0.63,15.5,19,21.55,6.76,14.79,0,0,0,0,0,0
4.3,0.35,14.4,0,19.32,5.79,13.53,1.978,0.13,1.85,0,0,0
5.5,0.62,0,0,21.86,7.47,14.39,2.344,0.31,2.03,0,0,0
3.1,0.52,22.7,0,14.71,3.62,11.09,0,0,0,0,0,0
1.4,0.36,28.5,0,8.94,1.05,7.89,0,0,0,0,0,0
3.3,0.62,17.1,0,15.5,4.23,11.27,1.948,0.16,1.79,0,0,0
7.7,0,0,0,18.27,5.94,12.33,1.983,0.26,1.73,0,0,0
6,0.37,14.9,0,19.81,5.61,14.2,1.967,0.15,1.81,0,0,0
4,0.76,33.5,0,18.67,3.5,15.17,1.995,0.16,1.84,0,0,0
5.3,0.73,26.1,34,26.22,6.7,19.51,0,0,0,0,0,0
8.3,0.54,27.6,0,29.54,6.35,23.19,2.127,0.23,1.9,0,0,0
7.2,0.89,0,0,30.85,7.91,22.94,2.563,0.43,2.14,0,0,0
8.9,0,0,0,25.73,5.8,19.93,2.079,0.26,1.82,0,0,0
3.9,0.65,39.3,0,18.21,2.64,15.57,0,0,0,0,0,0
4.3,0.5,25.3,0,22.71,4.62,18.09,2.014,0.12,1.89,0,0,0
1.7,0.43,40.1,0,11.47,1.03,10.44,0,0,0,0,0,0
3.5,1.05,27.1,0,20.04,3.64,16.41,2.122,0.08,2.05,0,0,0
7.2,0.51,32.1,0,22.36,4.49,17.88,2.257,0.15,2.11,0,0,0
4.5,0.92,26.8,0,0,0,0,2.285,0.18,2.1,0,0,0
2.5,0.39,38.6,32,8.73,1.11,7.38,2.133,0.16,1.98,0,0,0
10.5,0.9,0,0,33.8,8.97,24.83,2.473,0.4,2.07,0,0,0
7.5,0.76,32.3,0,22.77,4.21,18.55,2.125,0.25,1.88,0,0,0
12.5,0,0,0,30.08,8.65,21.42,2.251,0.43,1.82,0,0,0
6.5,0.62,39.9,0,21.8,3.56,18.24,0,0,0,0,0,0
9.7,0.57,28.3,0,27.94,6.42,21.52,2.355,0.22,2.13,0,0,0
14.1,0.62,24.5,0,35.81,9.29,26.52,2.232,0.3,1.94,0,0,0
7,0.68,23.8,0,23.01,4.16,19.05,2.335,0.21,2.13,0,0,0
10.5,0.75,24.3,40,36.9,12.92,23.98,0,0,0,0,0,0
2.8,0.48,41.6,0,14.91,1.11,13.8,0,0,0,0,0,0
7.6,0.6,22.1,0,29.68,7.57,22.11,2.139,0.15,1.99,0,0,0
6.6,0.46,32.7,43,16.77,4.47,12.54,2.276,0.28,1.99,0,0,0
7.5,0.83,24.1,0,27.78,6.47,21.3,2.25,0.14,2.11,0,0,0
9.9,1.06,0,0,43.94,13.17,30.77,2.53,0.45,2.08,0,0,0
11.7,0.7,28.2,0,41.44,9.8,31.64,2.361,0.33,2.04,0,0,0
9.2,0.73,27.9,49,37.43,11.85,25.58,0,0,0,0,0,0
5.8,0.78,37.1,0,26,4.45,21.51,2.262,0.29,1.97,0,0,0
8.3,0.5,33.7,48,19.08,3.15,15.94,2.368,0.27,2.1,0,0,0
10,0.79,28.6,0,26.94,3.6,23.34,2.491,0.26,2.23,0,0,0
10.2,0.63,31.7,0,33.13,8.26,24.87,2.464,0.26,2.2,0,0,0
5.4,0.83,29.6,0,27.55,4.78,22.78,2.276,0.13,2.15,0,0,0
2.5,0.51,35.9,0,15.81,1.14,14.67,0,0,0,0,0,0
5,0.6,25.5,0,30.39,6.03,24.37,2.289,0.2,2.09,0,0,0
5.3,0.74,51.6,0,26.01,3.36,22.71,0,0,0,0,0,0
10.6,0,0,0,36.2,9.42,26.78,2.479,0.34,2.14,0,0,0
3.9,0.63,26.6,0,32.48,6.51,25.97,2.354,0.18,2.17,0,0,0
9.5,0,0,0,47.13,12.62,34.51,2.655,0.42,2.24,0,0,0
9.3,1.29,0,0,56.47,18.53,37.94,2.758,0.56,2.2,0,0,0
6.1,0.98,41.8,0,30.75,5.24,25.51,0,0,0,0,0,0
11.5,0.84,32.8,0,33.27,5.33,28.07,2.55,0.3,2.26,0,0,0
11.9,0.59,36.4,60,28.28,5.68,22.62,2.626,0.39,2.24,0,0,0
11.4,0.68,32.4,0,39.11,9.88,29.23,2.693,0.4,2.29,0,0,0
10.7,0.72,33.4,55,48.95,17.6,31.35,0,0,0,0,0,0
5.9,0.88,29.6,0,32.07,6.07,25.99,2.335,0.15,2.18,0,0,0
6.2,0.82,36,0,31.31,5.47,25.85,2.314,0.34,1.97,0,0,0
2.3,0.57,47.1,0,16.58,1.05,15.54,0,0,0,0,0,0
12.1,0.89,32.9,0,54.41,16.09,38.32,2.554,0.4,2.15,0,0,0
10.6,1.41,0,0,68.43,25.04,43.39,3.118,0.8,2.31,0,0,0
17.8,0.68,31.9,30,35.37,8.3,27.07,2.786,0.47,2.32,0,0,0
12.8,0.57,25.4,58,59.86,24.55,35.31,0,0,0,0,0,0
6.3,0.94,24.3,0,39.83,9.34,30.5,2.379,0.19,2.19,0,0,0
14.9,1,25.7,0,65.94,21.87,44.07,2.628,0.5,2.12,0,0,0
5.3,0.7,21.5,0,43.38,12.09,31.29,2.409,0.26,2.14,0,0,0
7.6,0.9,42.2,0,41.55,7.53,34.02,0,0,0,0,0,0
2.3,0.55,35.8,0,19.11,2.41,16.71,0,0,0,0,0,0
13.3,0.76,27.8,0,48.93,14.86,34.07,2.767,0.44,2.33,0,0,0
7.8,0.93,30.7,0,40.95,9.16,31.79,2.436,0.46,1.97,0,0,0
11.2,0,0,0,56.6,16.43,40.17,2.726,0.55,2.17,0,0,0
20.4,0.86,26.4,0,41.93,8.75,33.18,2.599,0.34,2.26,0,0,0
12.3,0.86,26.2,0,41.63,7.02,34.61,2.669,0.39,2.28,0,0,0
11.1,0,0,0,55.47,16.77,38.7,2.627,0.51,2.11,0,0,0
11.5,1.58,0,0,74.17,29.19,44.97,3.143,0.84,2.31,0,0,0
13.4,0.8,25.9,0,51.63,14.57,37.07,2.741,0.42,2.32,0,0,0
7.2,0.91,37.3,0,39.27,6.75,32.52,0,0,0,0,0,0
16.4,1.07,24.1,0,68.49,23.27,45.19,2.742,0.57,2.17,0,0,0
6.6,0.96,23.2,0,38.05,9.16,28.9,2.313,0.18,2.13,0,0,0
16,0.69,33.9,76,38.44,8.44,30.01,2.832,0.46,2.37,0,0,0
13.9,0.86,26,75,57.2,21.97,35.23,0,0,0,0,0,0
2.1,0.59,31.5,0,22.26,3.51,18.75,0,0,0,0,0,0
4.7,0.74,21.4,0,41.67,10.99,30.68,2.433,0.25,2.18,0,0,0
7.1,0.92,29.2,0,38.38,7.54,30.84,2.635,0.4,2.24,0,0,0
12.7,0,0,0,52.7,14.46,38.24,2.666,0.54,2.12,0,0,0
13.1,1.64,0,0,77.04,31.02,46.02,3.153,0.87,2.29,0,0,0
17.2,1.02,26.3,0,69.89,23.62,46.28,2.669,0.54,2.13,0,0,0
15.6,0.83,31.4,84,55.28,19.28,36,0,0,0,0,0,0
8.7,0.9,34.3,0,39.1,7.27,31.83,2.688,0.42,2.27,0,0,0
5.5,0.68,24.9,0,38.17,8.22,29.96,2.395,0.25,2.15,0,0,0
15.9,0.52,39.8,69,32.89,6.12,26.77,2.834,0.52,2.32,0,0,0
17.1,0.8,29.6,0,37.33,5.25,32.26,2.712,0.37,2.34,0,0,0
14.4,0.74,29.9,0,52.03,14.82,37.2,3.002,0.49,2.51,0,0,0
6.8,0.91,29.3,0,35.66,7.16,28.5,2.407,0.21,2.2,0,0,0
2.7,0.53,38.4,0,21.36,2.97,18.39,0,0,0,0,0,0
8.5,0.93,40.9,0,39.11,5.61,33.5,0,0,0,0,0,0
5.6,0.9,42.7,0,26.28,4.45,21.86,2.406,0.15,2.25,0,0,0
6.6,0.47,53.8,58,16.19,2.09,14.17,2.57,0.3,2.27,0,0,0
9.2,1.16,46.9,54,36.65,8.85,27.79,0,0,0,0,0,0
7.4,0.72,42,0,34.14,6.43,27.81,2.922,0.37,2.55,0,0,0
5.7,0.63,38.3,0,31.02,6.12,25.11,2.525,0.33,2.19,0,0,0
12.2,0,0,0,35.66,6.72,28.94,2.385,0.36,2.03,0,0,0
9.8,0.78,40.2,0,27.55,0,24.64,2.79,0.34,2.45,0,0,0
2.4,0.55,46.7,0,16.76,0.92,15.83,0,0,0,0,0,0
11.3,1.19,0,0,43.69,11.63,32.06,2.745,0.54,2.21,0,0,0
