SO2,CO,CO2,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
8,1,0,20.2,38,57.76,23.37,34.39,2.623,0.504,2.12,0,0,69.8
5.2,0.47,0,31,22,21.56,3.67,17.89,2.12,0.191,1.93,0,0,77.24
5.6,0.74,0,27.2,25,39.25,13.32,25.93,2.446,0.363,2.08,0,0,75.74
4.7,0.27,0,35.1,23,21.83,4.58,17.26,0,0,0,0,0,72.53
2.6,0.34,0,35.4,21,18.6,4,14.6,0,0,0,0,0,78.44
4.9,0.41,0,31.2,23,21.49,3.18,18.3,0,0,0,0,0,74.05
7.6,0.22,0,37.5,26,15.39,2.81,12.57,0,0,0,0,0,76.13
5.9,0.72,0,26.8,25,36.87,11.81,25.06,2.398,0.352,2.05,0,0,79.51
9,0.23,0,40.5,22,11.41,2.1,9.3,0,0,0,0,0,79.82
4,0.26,0,38.9,19,19.28,4.24,15.04,0,0,0,0,0,75.25
3.3,0.37,0,33.3,21,18.84,3.51,15.33,0,0,0,0,0,82.43
5.2,0.39,0,31.8,22,20.99,2.95,18.04,0,0,0,0,0,77.96
6.8,0.45,0,32.4,22,20.11,3.59,16.52,2.074,0.177,1.9,0,0,80.51
5.4,0.31,0,29.4,18,24.47,6.39,18.08,0,0,0,0,0,72.9
9.3,0.48,0,25.3,20,23.78,5.53,18.25,2.128,0.236,1.89,0,0,77.59
5.4,1.05,0,21,21,46.94,20.77,26.17,2.54,0.51,2.03,0,0,75.51
6.6,0.25,0,31.1,20,15.67,3.92,11.75,0,0,0,0,0,79.03
2.7,0.38,0,29.4,18,18.92,3.98,14.94,0,0,0,0,0,77.56
4.9,0.36,0,26.5,19,22.46,4.25,18.2,0,0,0,0,0,74.23
2.8,0.31,0,27.9,19,16.95,3.51,13.44,0,0,0,0,0,74.86
4.9,0.32,0,22.6,18,19.26,3.87,15.39,0,0,0,0,0,70.81
5.2,1.07,0,18.9,22,45.2,22.22,22.98,2.488,0.516,1.97,0,0,0
5.9,0.19,0,24.3,22,14.68,4.02,10.65,0,0,0,0,0,75.96
4.6,0.24,0,23.1,18,20.09,5.11,14.98,0,0,0,0,0,69.51
10.4,0.44,0,22,22,24,6.27,17.73,2.133,0.251,1.88,0,0,76.02
10.6,0.39,0,22.2,20,23.48,5.78,17.7,1.922,0.257,1.67,0,0,74.04
4.7,0.16,0,21.9,15,11.65,3.08,8.56,0,0,0,0,0,76.37
4.4,0.22,0,18.9,17,16.95,4.13,12.82,0,0,0,0,0,69.61
4.8,0.27,0,21.1,16,18.82,4.03,14.8,0,0,0,0,0,70.46
4.9,1.14,0,17.7,21,48.33,25.83,22.51,2.459,0.562,1.9,0,0,70.16
2.9,0.26,0,25.2,18,16.21,3.51,12.71,0,0,0,0,0,73.8
6.1,0.21,0,24.9,16,12.62,2.55,10.07,0,0,0,0,0,82.79
4.6,0.32,0,22.2,17,22.83,5.24,17.58,0,0,0,0,0,81
4.9,0.41,0,19.5,16,24.28,5.64,18.64,0,0,0,0,0,78.75
8.8,0.62,0,21.2,22,30.54,9.16,21.38,2.084,0.351,1.73,0,0,82.94
2.5,0.35,0,23.2,17,21.45,5.72,15.73,0,0,0,0,0,81.63
4.6,1.29,0,15.7,23,55.89,30.49,25.41,2.61,0.65,1.96,0,0,79.67
8.6,0.61,0,33.4,30,28.61,6.21,22.4,2.069,0.294,1.78,0,0,78.33
6.3,0.29,0,39,25,15.15,2.57,12.58,0,0,0,0,0,81.97
5.5,0.47,0,32.1,25,25.74,4.12,21.61,0,0,0,0,0,76.57
3.4,0.47,0,34.5,24,22.49,3.53,18.95,0,0,0,0,0,79.24
5.4,0.37,0,34.8,30,23.88,3.79,20.09,0,0,0,0,0,82.93
5.3,1.1,0,27.1,31,48.86,19.48,29.38,2.493,0.528,1.96,0,0,76.48
2.9,0.5,0,34.2,25,22.98,4,18.98,0,0,0,0,0,80.97
5.1,1.1,0,26.9,32,51.79,21.17,30.62,2.483,0.536,1.95,0,0,77.9
7.2,0.66,0,31.3,35,31.55,7.33,24.22,1.99,0.322,1.67,0,0,79.91
4.9,0.53,0,30.9,26,28.07,4.61,23.46,0,0,0,0,0,77.72
6.5,0.35,0,39.3,29,17.47,2.61,14.86,0,0,0,0,0,82.16
5.5,0.44,0,36.1,33,27.81,5.6,22.2,0,0,0,0,0,81.02
3.6,0.56,0,31.5,37,26.6,5.34,21.27,0,0,0,0,0,76.47
5.8,0.58,0,27.5,37,31.66,6.52,25.14,0,0,0,0,0,74.59
6,1.2,0,23.9,43,55.82,23.98,31.84,2.569,0.567,2,0,0,74.39
7.5,0.39,0,35.7,39,18.28,2.91,15.37,0,0,0,0,0,78.44
5.9,0.47,0,32.7,45,28.27,6.27,22,0,0,0,0,0,76.91
7.8,0.7,0,28.3,41,33.71,8.2,25.51,2.007,0.333,1.67,0,0,74.38
4.3,0.45,0,31.5,33,24.58,6.75,17.83,0,0,0,0,0,83.81
3,0.58,0,26.9,27,26.49,6.97,19.52,0,0,0,0,0,86.27
4.8,0.56,0,24.8,26,29.96,7.67,22.29,0,0,0,0,0,83.34
5.9,0.36,0,35.3,28,14.87,3.38,11.49,0,0,0,0,0,86.69
6.9,0.73,0,24.1,33,34.89,10.76,24.14,2.027,0.331,1.7,0,0,84.9
4.6,1.24,0,18.4,34,58.16,28.07,30.09,2.634,0.584,2.05,0,0,85.99
3.7,0.59,0,27.6,27,27.17,6.78,20.4,0,0,0,0,0,78.76
5.8,0.61,0,24.9,28,29.92,6.24,23.68,0,0,0,0,0,75.46
8.7,0.67,0,23.8,34,31.77,8.4,23.37,2.038,0.277,1.76,0,0,77.95
6.8,0.42,0,32,38,18.69,3.1,15.59,0,0,0,0,0,80
6.8,1.14,0,18.9,36,56.85,25.64,31.21,2.608,0.563,2.05,0,0,82.81
5.2,0.47,0,27.3,39,27.66,6.44,21.23,0,0,0,0,0,75.76
9.4,0.7,0,21.9,42,34.97,10.44,24.53,2.114,0.325,1.79,0,0,75.27
6.1,0.48,0,26.7,43,29.84,8.71,21.13,0,0,0,0,0,71.79
4.9,0.6,0,26.5,35,28.45,7.51,20.98,0,0,0,0,0,79.94
7.6,0.64,0,23,34,32.68,8.01,24.66,0,0,0,0,0,73.35
8.9,0.41,0,29.1,41,19.46,2.99,16.72,0,0,0,0,0,74.59
8.1,1.06,0,18.4,42,55.4,24.51,30.89,2.546,0.537,2.01,0,0,78.88
5.8,0.51,0,23.8,22,24.39,5.63,18.77,2.001,0.209,1.79,0,0,78.37
5.3,0.85,0,18.2,24,41.37,16.69,24.68,2.364,0.41,1.95,0,0,83.25
3.6,0.29,0,28.9,21,18.38,4.19,14.19,0,0,0,0,0,76.62
3.2,0.42,0,28.4,19,19.5,4.14,15.37,0,0,0,0,0,85.31
4.7,0.41,0,24.2,18,22.29,4.33,17.96,0,0,0,0,0,76.63
5.5,0.27,0,30.2,21,12.88,2.3,11.07,0,0,0,0,0,79.54
4.8,0.43,0,37.1,26,17.79,2.47,15.32,1.863,0.138,1.73,0,0,77.21
6.5,0.22,0,43.6,26,12.03,1.5,10.53,0,0,0,0,0,74.33
3.7,0.25,0,40.3,27,19.02,3.47,15.55,0,0,0,0,0,72.23
5,0.65,0,28.9,28,32.14,9.15,22.99,2.221,0.297,1.92,0,0,79.93
2.6,0.35,0,40,23,15.22,2.76,12.45,0,0,0,0,0,84.22
4.3,0.37,0,34,21,17.52,2.1,15.42,0,0,0,0,0,73.78
4.8,0.33,0,23.1,17,17.12,2.92,14.2,0,0,0,0,0,67.19
5.6,0.77,0,19.5,24,32.72,12.79,19.92,2.276,0.345,1.93,0,0,72.68
6.9,0.22,0,20.9,21,17.47,4.26,13.21,0,0,0,0,0,73.18
6.4,0.4,0,23.3,21,18.37,3.97,14.4,1.835,0.145,1.69,0,0,70.95
2.6,0.32,0,26.1,19,15.78,3.98,11.8,0,0,0,0,0,75.39
4.6,0.25,0,22.1,21,20.51,5.98,14.53,0,0,0,0,0,68.45
11.2,0.46,0,21.2,27,24.8,6.22,18.58,1.986,0.244,1.74,0,0,75.23
5.8,1.06,0,17.6,27,43.74,21.24,22.5,2.464,0.498,1.97,0,0,81.17
4.9,0.31,0,21.4,19,19.36,3.66,15.7,0,0,0,0,0,72.5
3.5,0.25,0,23.2,25,15.77,3.84,11.92,0,0,0,0,0,72.62
4.3,0.18,0,24.4,21,11.21,2.4,8.8,0,0,0,0,0,77.65
2.7,0.32,0,24.9,20,16.25,3.5,12.76,0,0,0,0,0,81.35
3.6,0.18,0,21.6,17,11.96,2.89,9.07,0,0,0,0,0,75.62
3.5,0.33,0,25,21,18.76,4.31,14.45,0,0,0,0,0,78.82
6,1.12,0,16.2,28,46.94,23.86,23.08,2.461,0.533,1.93,0,0,77.25
3.8,0.25,0,20.4,22,16.79,4.21,12.57,0,0,0,0,0,69.76
4.8,0.31,0,20.2,18,21.11,4.79,16.32,0,0,0,0,0,70.21
10.1,0.43,0,21.3,24,23.19,5.52,17.68,1.968,0.216,1.75,0,0,71.05
5.1,0.35,0,28.2,29,20.47,3.83,16.63,0,0,0,0,0,72.71
3.4,0.4,0,32.4,25,19.64,3.47,16.17,0,0,0,0,0,81.16
4.3,0.27,0,30.5,23,14.37,2.4,11.96,0,0,0,0,0,78.05
6.3,1.26,0,21.8,34,50.26,23.33,26.94,2.567,0.575,1.99,0,0,79.25
5.3,0.4,0,28.2,20,23.01,3.9,19.11,0,0,0,0,0,72.67
13,0.56,0,26.8,33,28.82,5.53,23.29,2.14,0.289,1.85,0,0,74.72
8.7,0.54,0,43.5,36,22.95,2.78,20.16,2.043,0.217,1.83,0,0,65.84
6,0.31,0,44,32,16.32,1.65,14.66,0,0,0,0,0,69.24
5.6,0.44,0,42.6,31,22.04,1.96,20.07,0,0,0,0,0,64.87
3.2,0.44,0,44.3,30,19.76,2.72,17.03,0,0,0,0,0,72.53
5.2,0.37,0,41.9,35,23.16,3.32,19.84,0,0,0,0,0,68.67
6.1,0.94,0,34.6,39,42.61,13.58,29.02,2.435,0.441,1.99,0,0,69.98
5.3,0.48,0,42,32,22.49,2.74,19.74,0,0,0,0,0,71.38
5.7,0.88,0,34,37,42.82,14.27,28.55,2.424,0.429,2,0,0,76.01
6.5,0.56,0,41.2,33,24.14,3.64,20.49,2.061,0.206,1.86,0,0,72.86
6,0.33,0,44.4,31,16.58,1.43,15.14,0,0,0,0,0,73.86
4.8,0.38,0,43.7,34,23.1,3.54,19.56,0,0,0,0,0,74.68
2.5,0.47,0,39.7,30,20.62,3.05,17.57,0,0,0,0,0,79.22
5.2,0.51,0,32.2,31,27.31,4.03,23.27,0,0,0,0,0,77.39
6,0.33,0,38.9,29,16.36,2.08,14.27,0,0,0,0,0,79.91
6.3,0.63,0,31.2,31,29.81,6.53,23.28,2.148,0.258,1.89,0,0,78.63
5.5,0.99,0,25,35,51.95,20.94,31.01,2.55,0.509,2.04,0,0,82.07
4.7,0.4,0,36,32,24.47,5.28,19.19,0,0,0,0,0,81.14
2.8,0.5,0,31.4,28,23.61,3.89,19.72,0,0,0,0,0,86.68
5.5,1.13,0,20.4,43,60.25,28.28,31.96,2.642,0.536,2.11,0,0,83.62
2.8,0.57,0,27.8,32,25.46,5.17,20.29,0,0,0,0,0,85.99
4.9,0.55,0,24.6,31,26.99,5.35,21.63,0,0,0,0,0,79.61
5.9,0.38,0,34.6,32,14.46,1.68,12.76,0,0,0,0,0,83.05
6.2,0.7,0,25.4,35,31.83,7.3,24.53,2.161,0.278,1.88,0,0,79.59
4.4,0.46,0,31.6,38,23.73,5.56,18.17,0,0,0,0,0,84.47
3.3,0.48,0,27,27,22.68,4.97,17.71,0,0,0,0,0,81.52
5.6,0.78,0,20.5,34,43.02,15.29,27.73,2.384,0.354,2.03,0,0,77.22
5.2,0.47,0,22.2,29,23.5,3.36,20.14,0,0,0,0,0,69.46
5.4,0.51,0,27.2,29,25.41,4.73,20.67,1.974,0.175,1.8,0,0,74.06
5.4,0.3,0,31.3,28,11.73,1.33,10.38,0,0,0,0,0,73.54
3.6,0.34,0,32.5,30,17.83,3.89,13.94,0,0,0,0,0,73.87
6.3,0.32,0,30,29,17.16,2.42,14.73,0,0,0,0,0,71
3.4,0.49,0,27.2,26,26.56,6.97,19.59,0,0,0,0,0,78.03
6.5,0.52,0,21.9,29,28.67,5.6,23.06,0,0,0,0,0,64.4
4.5,0.39,0,29.4,35,25.24,6.14,19.1,0,0,0,0,0,71.4
8.6,0.6,0,25.1,32,33.11,7.99,25.12,2.072,0.259,1.81,0,0,71.34
6.8,0.9,0,21.1,36,50.95,20.67,30.28,2.495,0.46,2.04,0,0,73.25
3.4,0.4,0,29.7,21,20.15,4.37,15.78,0,0,0,0,0,82.2
6.5,0.23,0,33.6,21,12.75,1.73,11.01,0,0,0,0,0,73.47
3.6,0.28,0,31.9,24,18.88,4.33,14.54,0,0,0,0,0,75.59
7.4,0.5,0,27.8,24,27.06,5.37,21.7,2.016,0.208,1.81,0,0,76.08
6.2,0.4,0,24.3,25,22.73,3.27,19.45,0,0,0,0,0,72.74
6.5,0.74,0,22.8,26,40.81,14.12,26.7,2.35,0.368,1.98,0,0,78.34
8.3,0.56,0,29.9,29,25.93,4.43,21.5,2.064,0.225,1.84,0,0,77.06
6.3,0.81,0,26.7,32,37.67,12.26,25.41,2.396,0.402,1.99,0,0,78.3
8.1,0.28,0,31.5,30,15.82,2.23,13.58,0,0,0,0,0,77.8
5.7,0.42,0,28,29,20.89,2.65,18.23,0,0,0,0,0,73.37
3.2,0.41,0,31.7,27,19.57,3.64,15.93,0,0,0,0,0,81.97
4.8,0.32,0,32.1,30,21.64,4.23,17.41,0,0,0,0,0,78.9
5.9,0.28,0,29.5,30,14.43,2.49,11.92,0,0,0,0,0,78.76
5.5,0.92,0,23.6,32,40.29,16.3,23.99,2.44,0.462,1.98,0,0,79.22
8.3,0.5,0,25.9,29,24.1,4.72,19.38,2.072,0.237,1.84,0,0,77.75
5.6,0.33,0,28.8,31,19.5,4.28,15.21,0,0,0,0,0,78.71
2.4,0.37,0,28.7,24,17.5,3.67,13.84,0,0,0,0,0,82.31
4.8,0.38,0,26.1,30,18.82,2.82,16,0,0,0,0,0,73.91
6.5,1.07,0,20.8,33,45.57,20.98,24.59,2.479,0.529,1.95,0,0,70.5
10,0.46,0,25.3,28,24.71,5,19.7,2.068,0.246,1.82,0,0,69.84
5.1,0.27,0,24.3,26,16.6,4.16,12.44,0,0,0,0,0,73.62
3.1,0.35,0,29.1,24,18.73,3.9,14.84,0,0,0,0,0,78.66
5.1,0.33,0,22.1,27,20.07,3.65,16.42,0,0,0,0,0,68.78
4.3,0.21,0,24.9,22,11.47,1.9,9.55,0,0,0,0,0,75.07
6.3,1.14,0,15.3,23,48.7,25.34,23.37,2.523,0.592,1.93,0,0,73.15
2.4,0.33,0,23.5,15,19.52,5,14.52,0,0,0,0,0,82.12
10.2,0.48,0,22.6,24,27.64,7.48,20.16,2.112,0.268,1.84,0,0,74.66
3.4,0.26,0,22.8,19,16.61,4.84,11.8,0,0,0,0,0,76.65
4.9,0.34,0,18.8,19,21.58,5.09,16.48,0,0,0,0,0,72.1
4.7,0.2,0,21.3,16,12.28,2.96,9.36,0,0,0,0,0,77.03
2.3,0.38,0,25.5,18,20.71,4.85,15.86,0,0,0,0,0,83.85
13.5,0.66,0,23.2,27,34.98,9.02,25.96,2.26,0.358,1.9,0,0,79.51
5.1,0.42,0,20.2,22,24.61,4.86,19.75,0,0,0,0,0,74.81
5.1,0.38,0,25.7,23,22.55,5.38,17.16,0,0,0,0,0,80.22
6.8,1.32,0,15.4,27,58.8,30.15,28.65,2.666,0.683,1.98,0,0,78.98
5,0.26,0,24.7,18,13.8,2.35,11.44,0,0,0,0,0,78.89
6.8,1.07,0,29.5,33,49.97,20.85,29.13,2.499,0.523,1.98,0,0,75.02
5.4,0.47,0,33,28,25.26,4.32,20.93,0,0,0,0,0,70.38
5.1,0.39,0,39,29,22.69,4.81,17.87,0,0,0,0,0,75.03
9.2,0.65,0,35.5,32,31.6,7.58,24.02,2.203,0.294,1.91,0,0,71.94
5.9,0.32,0,37.4,27,16.13,2.36,13.77,0,0,0,0,0,74.88
2.6,0.44,0,37.9,25,20.93,3.9,17.03,0,0,0,0,0,79.38
5.6,0.47,0,39.3,37,27.42,4.96,22.46,0,0,0,0,0,78.99
6.5,0.4,0,39.9,35,18.51,1.77,16.7,0,0,0,0,0,78.58
6.4,0.57,0,33.6,36,28.26,3.94,24.31,0,0,0,0,0,74.67
9.3,0.72,0,34.8,36,33.69,7.08,26.61,2.271,0.304,1.97,0,0,77.42
7.3,1.09,0,27.9,41,51.74,18.85,32.89,2.587,0.541,2.05,0,0,79.63
3.2,0.56,0,36.2,33,25.77,4.29,21.47,0,0,0,0,0,83.46
6.3,0.56,0,34.4,46,30.96,4.31,26.64,0,0,0,0,0,70.56
7,0.96,0,30,50,51.89,17.53,34.36,2.551,0.504,2.05,0,0,75.09
3.8,0.54,0,37.6,42,27.95,4.39,23.56,0,0,0,0,0,78.06
7.8,0.39,0,41.1,45,20.13,1.83,18.29,0,0,0,0,0,75.36
6.2,0.46,0,39.9,47,28.57,4.92,23.66,0,0,0,0,0,75.44
9.6,0.67,0,36,46,34.42,5.94,28.48,2.252,0.285,1.97,0,0,71.97
5.4,0.59,0,27.8,33,26.67,6.17,20.51,2.183,0.2,1.98,0,0,81.98
6.4,0.78,0,22.8,38,41.87,14.96,26.91,2.398,0.366,2.03,0,0,84.34
4.5,0.4,0,35.4,36,20.63,4.59,16.04,0,0,0,0,0,81.28
5.9,0.53,0,27.5,35,26.66,4.85,21.81,0,0,0,0,0,78.41
3.2,0.51,0,31.5,30,23.16,5.14,18.02,0,0,0,0,0,87.98
5.9,0.36,0,40.4,36,10.84,1.16,9.66,0,0,0,0,0,79.27
2.1,0.52,0,23.6,27,25.62,5.69,19.92,0,0,0,0,0,86.36
8.2,0.68,0,20.7,36,31.85,7.71,24.14,2.261,0.26,2,0,0,80.22
4.2,0.4,0,28.4,31,23.63,5.74,17.89,0,0,0,0,0,82.7
6.1,0.56,0,21.2,32,29.03,5.35,23.68,0,0,0,0,0,78.19
6.3,0.87,0,17.4,36,45.2,17.12,28.08,2.473,0.43,2.04,0,0,82.97
6.6,0.39,0,32.6,32,14.32,1.61,12.7,0,0,0,0,0,80.5
2.9,0.58,0,26.4,34,29.21,7.57,21.64,0,0,0,0,0,81.62
5.4,0.46,0,28.8,41,24.65,5.38,19.26,0,0,0,0,0,77.77
7.9,0.75,0,22.9,42,33.64,9.64,24,2.306,0.303,2,0,0,76
6.8,0.43,0,31.4,40,15.34,1.95,13.38,0,0,0,0,0,77
7.3,1.03,0,18.7,49,49.75,20.57,29.18,2.469,0.492,1.98,0,0,77.5
6.4,0.61,0,23.6,40,29.86,6.1,23.75,0,0,0,0,0,73.83
3.5,0.26,0,36.4,26,18.52,4.16,14.36,0,0,0,0,0,77.84
2.6,0.34,0,33.3,18,16.93,3.42,13.51,0,0,0,0,0,85.16
5.6,0.23,0,39.1,23,11.08,1.25,9.81,0,0,0,0,0,76.47
5.3,0.56,0,27.2,27,30.6,8.26,22.33,2.139,0.291,1.85,0,0,80.44
5.2,0.4,0,31.4,23,20.47,2.37,18.1,0,0,0,0,0,75.22
5.8,0.46,0,30,22,21.91,3.25,18.66,2.018,0.161,1.86,0,0,78.83
5,0.39,0,31.6,22,18.95,2.62,16.34,0,0,0,0,0,72.03
6.2,0.22,0,39.6,24,12.27,1.7,10.55,0,0,0,0,0,73.6
5.5,0.47,0,29,22,22.03,3.43,18.6,1.976,0.196,1.78,0,0,75.84
5.4,0.6,0,25.6,26,31.08,9.3,21.78,2.148,0.319,1.83,0,0,76.73
2.2,0.32,0,33.9,17,14.65,2.94,11.71,0,0,0,0,0,80.29
3.3,0.26,0,34.8,22,17.46,3.61,13.85,0,0,0,0,0,75.56
2.4,0.38,0,30.7,20,18.46,3.97,14.49,0,0,0,0,0,80.05
5,0.41,0,31.5,27,20.62,4.36,16.26,0,0,0,0,0,72.35
4.2,0.33,0,30.5,29,21,4.89,16.1,0,0,0,0,0,77.32
5.8,0.8,0,22.3,31,37.75,13.51,24.24,2.303,0.419,1.88,0,0,77.06
6,0.27,0,34.2,29,14.48,2.23,12.23,0,0,0,0,0,76.8
7.1,0.53,0,28.9,29,24.71,5.15,19.55,2.036,0.236,1.8,0,0,77.23
11.5,0.57,0,20.9,25,33.68,11.14,22.54,2.183,0.367,1.82,0,0,78.53
5,0.33,0,19.6,21,22.48,7.74,14.74,0,0,0,0,0,78.06
5,0.39,0,19.9,20,23.46,5.74,17.72,0,0,0,0,0,73.84
4.9,0.25,0,23.7,19,15.05,4.31,10.74,0,0,0,0,0,77.69
6.8,1.2,0,13.7,26,51.98,27.33,24.65,2.591,0.644,1.95,0,0,78.85
2.2,0.36,0,20.7,15,21.7,6.49,15.21,0,0,0,0,0,82.88
4.8,0.34,0,24.1,25,21.48,4.48,17,0,0,0,0,0,68.17
2.8,0.34,0,25.8,19,20.96,4.91,16.04,0,0,0,0,0,76.4
10.3,0.51,0,26.2,29,29.01,6.63,22.38,2.114,0.359,1.76,0,0,70.31
4.1,0.21,0,25.2,21,11.13,1.65,9.46,0,0,0,0,0,73.38
4.6,0.28,0,23.5,23,16.11,3.34,12.77,0,0,0,0,0,72.15
7.7,1.19,0,17.5,32,51.58,26.35,25.23,2.518,0.604,1.92,0,0,71.74
2.5,0.4,0,22.6,15,24.3,6.59,17.71,0,0,0,0,0,84.91
3.8,0.23,0,26.7,16,13.05,2.49,10.54,0,0,0,0,0,82.03
7.9,1.3,0,15.6,27,61.26,32.76,28.5,2.727,0.688,2.04,0,0,81.61
10.4,0.66,0,20.6,26,37.56,10.61,26.95,2.217,0.437,1.78,0,0,81.1
4.8,0.32,0,23.6,20,20.69,5.31,15.37,0,0,0,0,0,81.93
4.8,0.43,0,21.6,22,27.5,7.1,20.4,0,0,0,0,0,76.48
8.4,1.25,0,27.4,44,62.96,29.08,33.88,2.736,0.638,2.1,0,0,74.54
5.7,0.54,0,38.1,41,27.43,3.68,23.74,0,0,0,0,0,70.15
3,0.52,0,37.7,32,26.93,3.78,23.14,0,0,0,0,0,76.39
6.7,0.48,0,35.9,41,27.93,4.85,23.06,0,0,0,0,0,74.86
6,0.41,0,40.7,37,18.93,2.36,16.56,0,0,0,0,0,76.1
11.2,0.7,0,34.2,0,35.33,6.07,29.25,2.246,0.386,1.86,0,0,71.8
5.8,0.37,0,46.7,0,16.61,1.73,14.85,0,0,0,0,0,79.54
5.8,0.55,0,38.2,0,0,0,0,0,0,0,0,0,77.12
5.3,0.46,0,41.1,0,26.72,4.65,22.06,0,0,0,0,0,78.61
3.1,0.53,0,36.5,0,25.54,3.65,21.88,0,0,0,0,0,84.41
7.7,1.08,0,27.8,0,59.22,25.33,33.89,2.651,0.534,2.12,0,0,75.15
8.2,0.69,0,33.6,0,33.97,5.76,28.21,2.184,0.307,1.88,0,0,79.2
4.6,0.43,0,34.6,31,25.22,5.16,20.06,0,0,0,0,0,81.34
7.1,0.76,0,25.6,32,39.63,11.3,28.33,2.298,0.385,1.91,0,0,82.48
5.2,0.36,0,38.2,30,14.69,1.63,13.03,0,0,0,0,0,79.81
3.6,0.58,0,28.2,29,30.36,6.13,24.23,0,0,0,0,0,85.6
7.3,1.22,0,21.7,38,58.22,24.78,33.44,0,0,0,0,0,76.79
5.8,0.58,0,29.4,35,47,13.91,33.08,0,0,0,0,0,79.27
6.3,0.64,0,28.9,48,50.74,17.11,33.63,0,0,0,0,0,72.78
6.9,0.44,0,35,42,21.55,4.84,16.69,0,0,0,0,0,76.08
10.9,0.8,0,23.9,47,46.74,16.21,30.53,2.369,0.436,1.93,0,0,71.22
5.7,0.49,0,30.7,46,32.44,10.47,21.97,0,0,0,0,0,79.79
7.1,1.16,0,22.4,45,59.47,25.53,33.94,0,0,0,0,0,71.23
4.1,0.61,0,28.8,43,32.95,7.77,25.17,0,0,0,0,0,69.53
7.3,0.43,0,34.5,32,14.68,2.3,12.35,0,0,0,0,0,74.04
7.8,0.68,0,21.1,32,32.25,8.52,23.73,2.122,0.262,1.86,0,0,71.55
7.2,0.85,0,18.7,32,43.04,15.52,27.52,0,0,0,0,0,72.2
6.5,0.58,0,21.3,32,35.32,7.52,27.8,0,0,0,0,0,73.75
5,0.43,0,27.7,32,21.51,5.09,16.42,0,0,0,0,0,73.51
4.1,0.55,0,25,26,23.73,5.19,18.54,0,0,0,0,0,74
5.6,0.55,0,23.6,25,27.82,4.74,23.07,0,0,0,0,0,74.15
4,0.37,0,30.3,25,21.63,5.5,16.12,0,0,0,0,0,78
2.7,0.47,0,25.6,20,22.57,5.69,16.88,0,0,0,0,0,74.1
6.6,0.82,0,18.1,27,42.53,15.9,26.64,2.462,0.474,1.99,0,0,73.06
6.5,0.63,0,23.4,26,29.61,7.18,22.43,2.221,0.266,1.95,0,0,73.52
7.4,0.35,0,32.4,25,19.53,3.21,16.32,0,0,0,0,0,73.88
5.5,0.5,0,33.7,34,29.19,7.76,21.43,0,0,0,0,0,77.26
7.3,0.64,0,28.5,34,32.74,7.22,25.52,0,0,0,0,0,73.92
3.1,0.54,0,30.4,25,26.14,5.39,20.75,0,0,0,0,0,74.25
8.1,1.05,0,17.7,36,49.77,18.43,31.34,2.716,0.563,2.15,0,0,72.13
9.1,0.42,0,36.1,33,26.42,4.48,21.94,0,0,0,0,0,74.02
12.2,0.77,0,26.4,35,35.8,8.55,27.25,2.389,0.392,2,0,0,72.86
5.3,0.32,0,40,35,22.41,4.47,17.94,0,0,0,0,0,73.33
8.1,0.56,0,34.4,35,22.88,2.96,19.91,2.055,0.181,1.87,0,0,67.57
2.7,0.36,0,36.3,28,17.25,2.55,14.69,0,0,0,0,0,67.44
8.4,0.27,0,42,34,20.05,2.37,17.66,0,0,0,0,0,71.06
6.3,0.69,0,27.2,34,31.75,8.44,23.31,2.407,0.315,2.09,0,0,67.11
6,0.47,0,35.5,33,19.57,2.57,16.99,0,0,0,0,0,67.98
2.5,0.34,0,31.5,22,20.05,3.53,16.51,0,0,0,0,0,72.83
8.1,0.57,0,18.4,30,26.86,4.78,22.07,2.228,0.245,1.98,0,0,72.34
6.9,0.26,0,38,24,17.57,2.43,15.12,0,0,0,0,0,73.72
5.6,0.43,0,20.7,27,21.53,3.24,18.29,0,0,0,0,0,69.14
6.6,0.93,0,23.8,28,40.92,15.26,25.66,2.707,0.517,2.19,0,0,71.29
5,0.29,0,34.5,25,21.24,4.45,16.79,0,0,0,0,0,76.76
3.7,0.4,0,27.7,27,25.24,6.18,19.06,0,0,0,0,0,70.56
5.9,0.42,0,16.7,32,24.28,5.19,19.09,0,0,0,0,0,67.23
6.6,0.28,0,32,25,17.84,4.4,13.42,2.119,0.175,1.94,0,0,72.42
10.3,0.56,0,23.2,36,29.31,7.1,22.21,2.281,0.282,2,0,0,68.43
7.9,1.2,0,18.3,35,50.63,23.45,27.18,0,0,0,0,0,68.66
5.8,0.31,0,25.9,28,22.7,6.9,15.8,0,0,0,0,0,70.58
5,0.38,0,22.3,22,23.13,6.36,16.77,0,0,0,0,0,68.98
5.1,0.22,0,27.3,18,15.54,4.12,11.42,2.063,0.158,1.91,0,0,73.61
7,1.25,0,16.3,27,50.94,27.06,23.88,2.567,0.628,1.94,0,0,70.19
9,0.52,0,22.1,25,30.07,9.32,20.75,2.234,0.289,1.95,0,0,69.6
3.1,0.36,0,24.1,18,22.22,6.32,15.9,0,0,0,0,0,71.93
4.8,0.28,0,22.6,21,19.94,6.44,13.5,0,0,0,0,0,69.04
4.7,0.26,0,31,21,14.97,2.95,12.02,0,0,0,0,0,75.73
6.7,1.26,0,15.6,30,56.63,28.93,27.71,0,0,0,0,0,71.19
