序號,縣市,監測月份,測站,"二氧化硫<br />SO2<br />(ppb)","一氧化碳<br />CO<br />(ppm)","臭氧<br />O3<br />(ppb)","懸浮微粒<br />PM 10 <br />(μg/m 3 )","細懸浮微粒<br />PM 2.5 <br />(μg/m 3 )","氮氧化物<br />NOx<br />(ppb)","一氧化氮<br />NO<br />(ppb)","二氧化氮<br />NO2<br />(ppb)","總碳氫化合物<br />THC<br />(ppmC)","非甲烷碳氫化合物<br />NMHC<br />(ppm)","甲烷<br />CH4<br />(ppm)","大氣溫度<br />AMB_TEMP<br />(℃)","降雨量<br />RAINFALL<br />(mm)","酸雨pH值<br />pH_RAIN","相對濕度<br />RH<br />(percent)","紫外線指數<br />UVB<br />(UVI)"
4541,新竹縣,1995/11,湖口,4.8,0.56,24.4,49.0,-,25,6.47,18.48,-,-,-,19.56,-,-,-,-
4542,新竹縣,1995/10,竹東,2.5,0.39,30.6,52.0,-,16,2.93,13.33,-,-,-,24.35,-,-,-,-
4543,新竹縣,1995/10,湖口,4.7,0.47,29.2,50.0,-,18,4.26,13.41,-,-,-,24.49,-,-,-,-
4544,新竹縣,1995/09,竹東,2.0,0.44,26.1,50.0,-,18,3.66,14.62,-,-,-,26.57,-,-,-,-
4545,新竹縣,1995/09,湖口,5.8,0.57,23.7,46.0,-,24,7.43,16.73,-,-,-,27.35,-,-,-,-
4546,新竹縣,1995/08,竹東,2.8,0.47,20.6,58.0,-,21,5.66,15.13,-,-,-,27.22,-,-,-,-
4547,新竹縣,1995/08,湖口,5.7,0.58,20.1,51.0,-,31,12.6,18.5,-,-,-,28.5,-,-,-,-
4548,新竹縣,1995/07,竹東,3.4,0.47,20.4,48.0,-,20,4.56,15.08,-,-,-,27.55,-,-,-,-
4549,新竹縣,1995/07,湖口,6.5,0.52,15.8,41.0,-,30,12.03,17.79,-,-,-,28.63,-,-,-,-
4550,新竹縣,1995/06,竹東,3.1,0.46,19.8,46.0,-,21,4.68,15.92,-,-,-,27.24,-,-,-,-
4551,新竹縣,1995/06,湖口,5.9,0.5,15.9,34.0,-,21,5.86,14.93,-,-,-,27.5,-,-,-,-
4552,新竹縣,1995/05,竹東,3.3,0.67,19.1,71.0,-,31,8.28,23.2,-,-,-,23.37,-,-,-,-
4553,新竹縣,1995/05,湖口,6.1,0.68,21.0,53.0,-,32,9.58,22.36,-,-,-,23.95,-,-,-,-
4554,新竹縣,1995/04,竹東,4.2,0.7,20.4,83.0,-,32,7.61,24.63,-,-,-,21.46,-,-,-,-
4555,新竹縣,1995/04,湖口,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4556,新竹縣,1995/03,竹東,4.2,0.71,19.1,87.0,-,41,12.96,27.63,-,-,-,16.09,-,-,-,-
4557,新竹縣,1995/03,湖口,6.8,0.69,23.2,69.0,-,34,11.0,22.52,-,-,-,16.0,-,-,-,-
4558,新竹縣,1995/02,竹東,2.9,0.52,24.4,47.0,-,28,6.27,21.65,-,-,-,13.5,-,-,-,-
4559,新竹縣,1995/02,湖口,5.8,0.53,28.1,42.0,-,25,5.8,19.02,-,-,-,13.57,-,-,-,-
4560,新竹縣,1995/01,竹東,3.9,0.59,21.8,63.0,-,31,7.65,23.09,-,-,-,14.71,-,-,-,-
4561,新竹縣,1995/01,湖口,5.3,0.53,27.2,44.0,-,27,8.65,18.28,-,-,-,14.81,-,-,-,-
4562,新竹縣,1994/12,竹東,2.9,0.65,18.1,67.0,-,30,8.53,21.44,-,-,-,19.47,-,-,-,-
4563,新竹縣,1994/12,湖口,5.8,0.58,25.3,51.0,-,26,9.89,17.18,-,-,-,19.22,-,-,-,-
4564,新竹縣,1994/11,竹東,3.3,0.53,24.4,61.0,-,27,5.29,21.43,-,-,-,21.35,-,-,-,-
4565,新竹縣,1994/11,湖口,7.4,0.64,23.6,48.0,-,30,10.82,18.82,-,-,-,21.54,-,-,-,-
4566,新竹縣,1994/10,竹東,2.9,0.49,31.1,62.0,-,20,2.82,17.33,-,-,-,22.78,-,-,-,-
4567,新竹縣,1994/10,湖口,7.4,0.57,24.4,53.0,-,22,5.26,17.18,-,-,-,22.74,-,-,-,-
4568,新竹縣,1994/09,竹東,3.6,0.53,31.6,63.0,-,25,4.09,20.88,-,-,-,25.25,-,-,-,-
4569,新竹縣,1994/09,湖口,6.7,0.59,25.5,47.0,-,22,4.99,16.61,-,-,-,25.72,-,-,-,-
4570,新竹縣,1994/08,竹東,1.8,0.47,17.0,46.0,-,19,4.72,14.19,-,-,-,27.33,-,-,-,-
4571,新竹縣,1994/08,湖口,4.0,0.51,14.2,33.0,-,24,9.76,14.09,-,-,-,28.13,-,-,-,-
4572,新竹縣,1994/07,竹東,2.1,0.57,21.9,61.0,-,20,3.53,15.94,-,-,-,27.82,-,-,-,-
4573,新竹縣,1994/07,湖口,3.6,0.57,20.4,53.0,-,27,10.47,16.15,-,-,-,28.92,-,-,-,-
4574,新竹縣,1994/06,竹東,1.8,0.52,20.7,47.0,-,21,5.06,15.33,-,-,-,27.19,-,-,-,-
4575,新竹縣,1994/06,湖口,6.5,0.52,20.2,41.0,-,22,8.42,13.73,-,-,-,28.0,-,-,-,-
4576,新竹縣,1994/05,竹東,3.1,0.62,24.0,69.0,-,25,4.63,19.89,-,-,-,24.93,-,-,-,-
4577,新竹縣,1994/05,湖口,6.4,0.68,27.5,64.0,-,28,7.12,20.57,-,-,-,25.43,-,-,-,-
4578,新竹縣,1994/04,竹東,3.9,0.73,19.0,78.0,-,31,7.18,23.11,-,-,-,22.91,-,-,-,-
4579,新竹縣,1994/04,湖口,6.1,0.77,23.7,58.0,-,31,12.43,19.28,-,-,-,22.99,-,-,-,-
4580,新竹縣,1994/03,竹東,3.7,0.69,20.0,72.0,-,35,7.75,26.21,-,-,-,15.86,-,-,-,-
4581,新竹縣,1994/03,湖口,4.5,0.58,29.3,37.0,-,26,6.66,18.43,-,-,-,15.81,-,-,-,-
4582,新竹縣,1994/02,竹東,2.3,0.68,16.4,58.0,-,33,8.04,23.29,-,-,-,15.66,-,-,-,-
4583,新竹縣,1994/02,湖口,3.7,0.57,19.6,44.0,-,21,7.01,14.63,-,-,-,15.45,-,-,-,-
4584,新竹縣,1994/01,竹東,3.6,0.64,16.1,66.0,-,35,10.02,23.47,-,-,-,15.55,-,-,-,-
4585,新竹縣,1994/01,湖口,5.1,0.63,19.7,53.0,-,26,9.92,16.23,-,-,-,15.42,-,-,-,-
4586,新竹縣,1993/12,竹東,3.0,0.46,20.4,56.0,-,25,6.58,17.26,-,-,-,16.98,-,-,-,-
4587,新竹縣,1993/12,湖口,5.0,0.49,23.8,41.0,-,19,5.59,14.05,-,-,-,16.79,-,-,-,-
4588,新竹縣,1993/11,竹東,4.4,0.58,18.9,69.0,-,31,8.66,20.78,-,-,-,21.62,-,-,-,-
4589,新竹縣,1993/11,湖口,7.4,0.64,19.8,60.0,-,25,9.25,16.54,-,-,-,21.39,-,-,-,-
4590,新竹縣,1993/10,竹東,2.3,0.41,27.9,54.0,-,20,3.58,16.99,-,-,-,23.08,-,-,-,-
4591,新竹縣,1993/10,湖口,5.9,0.5,28.4,47.0,-,19,4.26,14.56,-,-,-,22.86,-,-,-,-
4592,新竹縣,1993/09,竹東,3.7,0.48,27.5,69.0,-,23,3.01,18.62,-,-,-,27.01,-,-,-,-
4593,新竹縣,1993/09,湖口,7.3,0.61,27.4,67.0,-,23,7.12,17.48,-,-,-,26.97,-,-,-,-
4594,新竹縣,1993/08,竹東,2.6,0.49,16.9,-,-,24,6.54,16.59,-,-,-,28.26,-,-,-,-
4595,新竹縣,1993/08,湖口,6.4,0.56,17.0,54.0,-,27,12.52,16.22,-,-,-,28.81,-,-,-,-
4596,新竹縣,1993/07,竹東,2.9,0.45,14.9,16.0,-,22,5.78,15.42,-,-,-,29.14,-,-,-,-
4597,新竹縣,1993/07,湖口,6.6,0.51,11.0,40.0,-,26,12.81,13.32,-,-,-,29.03,-,-,-,-
4598,苗栗縣,1998/11,苗栗,4.5,0.69,23.4,75.0,-,32,8.3,24.11,-,-,-,22.77,-,-,-,-
4599,苗栗縣,1998/11,頭份,19.1,-,-,54.0,-,29,9.03,19.91,2.22,0.11,2.11,22.45,-,-,-,-
4600,苗栗縣,1998/11,三義,2.3,0.4,28.4,68.0,-,24,3.8,19.8,2.33,0.1,2.23,20.51,-,-,-,-
4601,苗栗縣,1998/10,苗栗,4.0,0.69,22.1,39.0,-,28,6.42,21.8,-,-,-,25.12,-,-,-,-
4602,苗栗縣,1998/10,頭份,16.2,-,-,41.0,-,25,7.2,18.14,2.22,0.13,2.09,24.79,-,-,-,-
4603,苗栗縣,1998/10,三義,1.9,0.35,19.8,46.0,-,20,2.76,17.18,2.23,0.06,2.17,22.89,-,-,-,-
4604,苗栗縣,1998/09,苗栗,4.0,0.69,23.4,54.0,-,27,5.96,20.54,-,-,-,26.81,-,-,-,-
4605,苗栗縣,1998/09,頭份,21.0,-,-,50.0,-,28,9.1,18.95,2.38,0.14,2.25,26.86,-,-,-,-
4606,苗栗縣,1998/09,三義,2.1,0.29,22.9,47.0,-,17,3.74,13.03,2.09,0.06,2.03,23.87,-,-,-,-
4607,苗栗縣,1998/08,苗栗,4.0,0.46,14.5,45.0,-,21,5.44,15.24,-,-,-,29.54,-,-,-,-
4608,苗栗縣,1998/08,頭份,12.2,-,-,40.0,-,23,9.79,13.31,2.25,0.14,2.11,29.4,-,-,-,-
4609,苗栗縣,1998/08,三義,1.8,0.19,15.5,44.0,-,14,3.45,10.04,1.89,0.04,1.86,26.21,-,-,-,-
4610,苗栗縣,1998/07,苗栗,2.7,0.44,14.5,42.0,-,17,4.02,13.28,-,-,-,29.57,-,-,-,-
4611,苗栗縣,1998/07,頭份,17.2,-,-,40.0,-,30,15.19,15.12,2.35,0.24,2.11,29.88,-,-,-,-
4612,苗栗縣,1998/07,三義,1.7,0.19,12.2,42.0,-,12,3.09,9.35,-,-,-,26.16,-,-,-,-
4613,苗栗縣,1998/06,苗栗,2.3,0.51,15.9,57.0,-,20,4.41,15.66,-,-,-,28.01,-,-,-,-
4614,苗栗縣,1998/06,頭份,19.4,-,-,35.0,-,32,14.16,17.57,2.44,0.28,2.16,28.26,-,-,-,-
4615,苗栗縣,1998/06,三義,1.2,0.22,13.1,38.0,-,13,3.03,9.94,1.99,0.05,1.95,24.88,-,-,-,-
4616,苗栗縣,1998/05,苗栗,4.0,0.65,20.1,43.0,-,28,7.3,20.77,-,-,-,26.15,-,-,-,-
4617,苗栗縣,1998/05,頭份,19.5,-,-,44.0,-,26,8.79,17.43,2.42,0.2,2.22,25.93,-,-,-,-
4618,苗栗縣,1998/05,三義,2.7,0.28,13.6,44.0,-,21,4.74,16.02,2.12,0.08,2.05,23.62,-,-,-,-
4619,苗栗縣,1998/04,苗栗,4.2,0.66,18.8,69.0,-,38,13.12,24.83,-,-,-,24.25,-,-,-,-
4620,苗栗縣,1998/04,頭份,15.4,-,-,73.0,-,36,13.92,21.62,2.51,0.24,2.27,23.96,-,-,-,-
4621,苗栗縣,1998/04,三義,2.3,0.34,18.2,60.0,-,23,5.19,17.84,2.15,0.09,2.06,21.76,-,-,-,-
4622,苗栗縣,1998/03,苗栗,4.8,0.81,15.7,64.0,-,41,12.58,28.53,-,-,-,18.22,-,-,-,-
4623,苗栗縣,1998/03,頭份,23.9,-,-,60.0,-,40,13.85,26.26,2.58,0.29,2.28,18.26,-,-,-,-
4624,苗栗縣,1998/03,三義,1.8,0.44,16.7,49.0,-,28,6.28,21.6,2.23,0.12,2.11,16.69,-,-,-,-
4625,苗栗縣,1998/02,苗栗,4.1,0.75,14.4,51.0,-,39,12.78,25.83,-,-,-,15.87,-,-,-,-
4626,苗栗縣,1998/02,頭份,12.9,-,-,47.0,-,36,13.69,22.38,2.51,0.27,2.24,15.93,-,-,-,-
4627,苗栗縣,1998/02,三義,2.3,0.31,15.8,38.0,-,25,4.75,20.45,2.28,0.25,2.03,14.15,-,-,-,-
4628,苗栗縣,1998/01,苗栗,4.9,0.81,12.9,52.0,-,40,14.91,25.18,-,-,-,15.52,-,-,-,-
4629,苗栗縣,1998/01,頭份,11.7,-,-,51.0,-,38,16.47,21.98,2.56,0.29,2.27,15.7,-,-,-,-
4630,苗栗縣,1998/01,三義,2.3,0.3,16.3,42.0,-,26,5.82,20.22,2.45,0.39,2.06,13.56,-,-,-,-
4631,苗栗縣,1997/12,苗栗,5.4,0.77,11.9,51.0,-,43,15.44,27.38,-,-,-,17.8,-,-,-,-
4632,苗栗縣,1997/12,頭份,16.3,-,-,50.0,-,40,16.53,23.77,2.56,0.26,2.3,18.07,-,-,-,-
4633,苗栗縣,1997/12,三義,2.6,0.27,15.6,42.0,-,26,4.92,21.14,2.39,0.29,2.1,15.48,-,-,-,-
4634,苗栗縣,1997/11,苗栗,5.4,0.75,18.8,62.0,-,44,15.44,28.58,-,-,-,21.35,-,-,-,-
4635,苗栗縣,1997/11,頭份,13.5,-,-,64.0,-,40,14.16,26.22,2.65,0.32,2.33,21.41,-,-,-,-
4636,苗栗縣,1997/11,三義,3.2,0.37,29.0,52.0,-,23,3.16,19.57,2.35,0.25,2.09,18.96,-,-,-,-
4637,苗栗縣,1997/10,苗栗,4.9,0.72,16.6,56.0,-,39,12.52,27.13,-,-,-,23.79,-,-,-,-
4638,苗栗縣,1997/10,頭份,35.2,-,-,49.0,-,34,11.65,22.58,2.56,0.28,2.29,24.12,-,-,-,-
4639,苗栗縣,1997/10,三義,2.3,0.43,27.0,53.0,-,24,4.27,19.47,2.4,0.22,2.19,21.25,-,-,-,-
4640,苗栗縣,1997/09,苗栗,3.2,0.58,17.5,42.0,-,27,7.22,19.52,-,-,-,25.76,-,-,-,-
4641,苗栗縣,1997/09,頭份,61.7,-,-,39.0,-,26,6.62,19.12,-,-,-,25.9,-,-,-,-
4642,苗栗縣,1997/09,三義,2.2,0.34,23.7,38.0,-,18,3.4,14.11,2.24,0.14,2.1,22.66,-,-,-,-
4643,苗栗縣,1997/08,苗栗,-,0.53,12.7,43.0,-,20,5.7,14.03,-,-,-,28.17,-,-,-,-
4644,苗栗縣,1997/08,頭份,52.1,-,-,38.0,-,26,6.1,19.52,2.67,0.49,2.18,28.31,-,-,-,-
4645,苗栗縣,1997/08,三義,1.8,0.31,18.3,40.0,-,13,2.96,10.41,2.22,0.12,2.1,24.88,-,-,-,-
4646,苗栗縣,1997/07,苗栗,1.9,0.52,12.9,36.0,-,22,7.06,15.26,-,-,-,28.32,-,-,-,-
4647,苗栗縣,1997/07,頭份,69.5,-,-,34.0,-,32,10.47,21.11,-,-,-,27.98,-,-,-,-
4648,苗栗縣,1997/07,三義,2.5,0.27,19.8,40.0,-,16,4.31,11.64,2.19,0.13,2.06,25.0,-,-,-,-
4649,苗栗縣,1997/06,苗栗,1.8,0.6,13.2,34.0,-,28,8.62,19.37,-,-,-,26.19,-,-,-,-
4650,苗栗縣,1997/06,頭份,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4651,苗栗縣,1997/06,三義,2.2,0.35,21.7,35.0,-,17,4.17,12.84,2.19,0.11,2.07,23.62,-,-,-,-
4652,苗栗縣,1997/05,苗栗,3.7,0.64,17.8,54.0,-,31,8.54,22.56,-,-,-,25.56,-,-,-,-
4653,苗栗縣,1997/05,三義,2.9,0.39,27.5,56.0,-,20,3.69,16.35,2.28,0.16,2.12,22.79,-,-,-,-
4654,苗栗縣,1997/04,苗栗,5.0,0.72,21.7,71.0,-,34,7.45,26.21,-,-,-,22.41,-,-,-,-
4655,苗栗縣,1997/04,三義,3.7,0.47,29.0,70.0,-,25,4.47,20.48,2.34,0.17,2.16,19.81,-,-,-,-
4656,苗栗縣,1997/03,苗栗,5.2,0.78,16.8,61.0,-,39,10.34,28.53,-,-,-,19.04,-,-,-,-
4657,苗栗縣,1997/03,三義,2.5,0.38,25.8,63.0,-,27,4.98,21.64,2.32,0.19,2.13,16.59,-,-,-,-
4658,苗栗縣,1997/02,苗栗,4.1,0.66,14.3,45.0,-,33,8.6,24.17,-,-,-,14.61,-,-,-,-
4659,苗栗縣,1997/02,頭份,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4660,苗栗縣,1997/02,三義,2.3,0.33,24.9,50.0,-,24,3.16,21.09,2.35,0.16,2.19,12.9,-,-,-,-
4661,苗栗縣,1997/01,苗栗,5.8,0.8,10.7,64.0,-,41,14.65,26.21,-,-,-,15.04,-,-,-,-
4662,苗栗縣,1997/01,頭份,59.2,-,-,-,-,49,18.48,30.0,2.86,0.34,2.52,15.86,-,-,-,-
4663,苗栗縣,1997/01,三義,2.7,0.35,21.9,49.0,-,27,4.36,22.46,2.5,0.3,2.2,12.49,-,-,-,-
4664,苗栗縣,1996/12,苗栗,4.9,0.77,12.2,70.0,-,49,19.91,28.91,-,-,-,17.04,-,-,-,-
4665,苗栗縣,1996/12,頭份,38.6,-,-,85.0,-,54,23.58,30.44,2.77,0.43,2.34,17.23,-,-,-,-
4666,苗栗縣,1996/12,三義,2.4,0.41,24.0,62.0,-,28,5.57,22.37,2.83,0.4,2.43,14.09,-,-,-,-
4667,苗栗縣,1996/11,苗栗,4.5,0.66,17.8,60.0,-,35,11.06,24.23,-,-,-,21.85,-,-,-,-
4668,苗栗縣,1996/11,頭份,53.4,-,-,80.0,-,53,25.15,27.78,2.53,0.31,2.23,22.11,-,-,-,-
4669,苗栗縣,1996/11,三義,2.1,0.44,24.7,64.0,-,25,4.12,20.81,2.88,0.34,2.54,19.44,-,-,-,-
4670,苗栗縣,1996/10,苗栗,3.9,0.62,18.9,41.0,-,34,9.52,24.65,-,-,-,24.66,-,-,-,-
4671,苗栗縣,1996/10,頭份,33.9,-,-,51.0,-,36,12.76,23.49,2.7,0.43,2.27,24.98,-,-,-,-
4672,苗栗縣,1996/10,三義,1.6,0.42,26.8,50.0,-,23,4.08,18.84,2.89,0.29,2.6,21.82,-,-,-,-
4673,苗栗縣,1996/09,苗栗,5.5,0.6,24.5,53.0,-,29,5.34,23.49,-,-,-,27.55,-,-,-,-
4674,苗栗縣,1996/09,頭份,30.1,-,-,61.0,-,35,9.37,25.85,2.6,0.26,2.34,27.88,-,-,-,-
4675,苗栗縣,1996/09,三義,2.2,0.46,32.7,55.0,-,21,5.76,14.88,2.82,0.28,2.53,24.53,-,-,-,-
4676,苗栗縣,1996/08,苗栗,3.6,0.49,16.5,35.0,-,23,5.29,17.49,-,-,-,28.45,-,-,-,-
4677,苗栗縣,1996/08,頭份,12.0,-,-,45.0,-,35,13.54,21.36,2.67,0.31,2.36,28.59,-,-,-,-
4678,苗栗縣,1996/08,三義,2.6,0.33,22.6,39.0,-,16,5.22,10.51,2.45,0.2,2.25,25.23,-,-,-,-
4679,苗栗縣,1996/07,苗栗,3.9,0.49,12.6,34.0,-,23,6.21,17.0,-,-,-,29.26,-,-,-,-
4680,苗栗縣,1996/07,頭份,16.1,-,-,45.0,-,31,12.8,18.65,2.63,0.35,2.28,29.31,-,-,-,-
4681,苗栗縣,1996/07,三義,2.8,0.34,19.4,44.0,-,18,6.57,11.48,2.12,0.13,1.99,26.08,-,-,-,-
4682,苗栗縣,1996/06,苗栗,3.9,0.4,11.0,27.0,-,20,5.5,14.52,-,-,-,28.73,-,-,-,-
4683,苗栗縣,1996/06,頭份,8.4,-,-,45.0,-,36,18.42,17.89,-,0.35,1.99,28.91,-,-,-,-
4684,苗栗縣,1996/06,三義,0.8,0.29,19.1,38.0,-,17,5.92,11.5,2.1,0.17,1.93,25.47,-,-,-,-
4685,苗栗縣,1996/05,苗栗,4.3,0.68,17.5,49.0,-,33,8.46,24.81,-,-,-,23.45,-,-,-,-
4686,苗栗縣,1996/05,頭份,9.0,-,-,-,-,42,16.5,25.75,2.43,0.33,2.1,23.54,-,-,-,-
4687,苗栗縣,1996/05,三義,1.1,-,26.7,50.0,-,22,6.5,15.75,-,-,-,21.22,-,-,-,-
4688,苗栗縣,1996/04,苗栗,5.9,0.6,23.5,60.0,-,32,6.61,25.58,-,-,-,18.33,-,-,-,-
4689,苗栗縣,1996/04,頭份,25.8,-,-,67.0,-,44,16.96,26.76,2.26,0.26,2.01,18.5,-,-,-,-
4690,苗栗縣,1996/04,三義,1.6,0.43,30.5,54.0,-,24,4.75,19.48,2.44,0.16,2.28,16.23,-,-,-,-
4691,苗栗縣,1996/03,苗栗,8.6,0.7,13.8,64.0,-,41,11.2,29.98,-,-,-,17.58,-,-,-,-
4692,苗栗縣,1996/03,頭份,23.5,-,-,75.0,-,44,17.07,26.9,2.1,0.22,1.87,17.61,-,-,-,-
4693,苗栗縣,1996/03,三義,1.1,0.48,22.4,63.0,-,29,6.36,22.36,2.24,0.12,2.12,16.03,-,-,-,-
4694,苗栗縣,1996/02,苗栗,5.3,0.52,18.5,52.0,-,31,8.77,22.49,-,-,-,14.29,-,-,-,-
4695,苗栗縣,1996/02,頭份,66.1,-,-,59.0,-,48,21.72,26.68,1.59,0.19,1.47,14.52,-,-,-,-
4696,苗栗縣,1996/02,三義,1.8,0.38,24.9,44.0,-,22,2.85,19.27,2.26,0.12,2.14,12.0,-,-,-,-
4697,苗栗縣,1996/01,苗栗,5.6,0.71,10.7,63.0,-,42,13.33,29.1,-,-,-,15.48,-,-,-,-
4698,苗栗縣,1996/01,頭份,63.1,-,-,75.0,-,56,26.84,29.11,1.83,0.22,1.6,15.66,-,-,-,-
4699,苗栗縣,1996/01,三義,2.8,0.35,21.9,48.0,-,26,4.8,21.62,2.25,0.14,2.11,13.09,-,-,-,-
4700,苗栗縣,1995/12,苗栗,6.5,0.7,17.3,60.0,-,41,13.88,27.07,-,-,-,15.94,-,-,-,-
4701,苗栗縣,1995/12,頭份,105.6,-,-,91.0,-,61,31.33,29.38,2.31,0.21,2.09,16.33,-,-,-,-
4702,苗栗縣,1995/12,三義,2.9,0.4,26.9,47.0,-,20,3.06,17.39,2.12,0.12,2.0,13.2,-,-,-,-
4703,苗栗縣,1995/11,苗栗,5.6,0.71,18.7,65.0,-,41,14.13,26.78,-,-,-,19.43,-,-,-,-
4704,苗栗縣,1995/11,頭份,78.1,-,-,92.0,-,58,27.6,30.34,2.4,0.23,2.16,19.79,-,-,-,-
4705,苗栗縣,1995/11,三義,2.7,0.44,25.9,57.0,-,24,4.1,19.64,2.2,0.16,2.04,16.82,-,-,-,-
4706,苗栗縣,1995/10,苗栗,6.7,0.61,22.2,58.0,-,31,7.87,22.7,-,-,-,24.46,-,-,-,-
4707,苗栗縣,1995/10,頭份,93.9,-,-,76.0,-,49,22.38,27.12,2.19,0.12,2.07,24.7,-,-,-,-
4708,苗栗縣,1995/10,三義,2.4,0.41,25.6,50.0,-,20,2.98,17.31,2.14,0.13,2.02,21.55,-,-,-,-
4709,苗栗縣,1995/09,苗栗,6.7,0.62,-,55.0,-,30,8.55,21.68,-,-,-,26.99,-,-,-,-
4710,苗栗縣,1995/09,頭份,61.0,-,-,51.0,-,45,19.86,25.59,2.22,0.13,2.1,27.15,-,-,-,-
4711,苗栗縣,1995/09,三義,2.6,0.46,26.5,57.0,-,22,5.73,16.17,2.15,0.13,2.02,24.01,-,-,-,-
4712,苗栗縣,1995/08,苗栗,5.4,0.58,20.6,63.0,-,26,7.46,18.89,-,-,-,28.08,-,-,-,-
4713,苗栗縣,1995/08,頭份,11.2,-,-,56.0,-,36,15.3,21.14,2.36,0.14,2.22,27.78,-,-,-,-
4714,苗栗縣,1995/08,三義,2.7,0.42,21.4,58.0,-,18,5.51,12.73,2.12,0.12,1.99,24.89,-,-,-,-
4715,苗栗縣,1995/07,苗栗,5.4,0.49,19.9,57.0,-,23,6.07,16.51,-,-,-,28.65,-,-,-,-
4716,苗栗縣,1995/07,頭份,21.2,-,-,47.0,-,43,19.91,22.97,2.32,0.21,2.11,28.61,-,-,-,-
4717,苗栗縣,1995/07,三義,2.5,0.39,23.1,49.0,-,16,4.94,11.04,2.06,0.1,1.96,25.31,-,-,-,-
4718,苗栗縣,1995/06,苗栗,4.4,0.51,16.7,58.0,-,23,6.03,17.06,-,-,-,28.16,-,-,-,-
4719,苗栗縣,1995/06,頭份,32.2,-,-,51.0,-,45,21.28,23.61,2.32,0.29,2.03,28.46,-,-,-,-
4720,苗栗縣,1995/06,三義,2.3,0.38,20.1,39.0,-,15,3.7,11.4,2.33,0.11,2.22,25.14,-,-,-,-
4721,苗栗縣,1995/05,苗栗,7.6,0.76,20.3,70.0,-,36,11.66,24.07,-,-,-,24.26,-,-,-,-
4722,苗栗縣,1995/05,頭份,11.6,-,-,64.0,-,47,25.28,21.9,2.43,0.26,2.19,24.27,-,-,-,-
4723,苗栗縣,1995/05,三義,2.7,0.5,21.5,53.0,-,26,7.45,18.54,2.52,0.17,2.35,21.92,-,-,-,-
4724,苗栗縣,1995/04,苗栗,7.2,0.68,21.5,76.0,-,35,9.16,25.93,-,-,-,21.97,-,-,-,-
4725,苗栗縣,1995/04,頭份,22.4,-,-,69.0,-,45,21.38,23.53,2.8,0.58,2.21,21.94,-,-,-,-
4726,苗栗縣,1995/04,三義,3.1,0.56,22.8,59.0,-,26,7.49,18.86,3.16,0.65,2.52,19.99,-,-,-,-
4727,苗栗縣,1995/03,苗栗,6.4,0.79,19.8,72.0,-,45,15.76,29.23,-,-,-,16.41,-,-,-,-
4728,苗栗縣,1995/03,頭份,26.0,-,-,77.0,-,54,27.23,26.49,2.83,0.51,2.32,16.33,-,-,-,-
4729,苗栗縣,1995/03,三義,3.3,0.52,20.7,56.0,-,30,7.9,22.42,3.07,1.28,1.79,14.89,-,-,-,-
4730,苗栗縣,1995/02,苗栗,5.8,0.66,21.0,61.0,-,38,10.44,27.5,-,-,-,13.64,-,-,-,-
4731,苗栗縣,1995/02,頭份,45.7,-,-,52.0,-,48,17.41,30.43,2.53,0.37,2.19,13.9,-,-,-,-
4732,苗栗縣,1995/02,三義,2.4,0.59,22.3,38.0,-,26,4.82,21.46,2.71,1.19,1.46,11.54,-,-,-,-
4733,苗栗縣,1995/01,苗栗,7.5,0.69,18.6,75.0,-,41,13.63,28.07,-,-,-,14.98,-,-,-,-
4734,苗栗縣,1995/01,頭份,51.9,-,-,55.0,-,55,25.09,29.59,2.49,0.28,2.21,15.09,-,-,-,-
4735,苗栗縣,1995/01,三義,3.6,0.47,21.7,45.0,-,27,4.84,21.76,3.03,1.31,1.71,12.57,-,-,-,-
4736,苗栗縣,1994/12,苗栗,8.8,0.76,15.0,92.0,-,39,14.04,25.07,-,-,-,19.64,-,-,-,-
4737,苗栗縣,1994/12,頭份,57.2,-,-,65.0,-,60,34.05,26.07,2.67,0.31,2.39,19.87,-,-,-,-
4738,苗栗縣,1994/12,三義,3.3,0.55,16.3,57.0,-,30,8.17,22.33,3.08,1.3,1.78,17.19,-,-,-,-
4739,苗栗縣,1994/11,苗栗,9.9,0.79,15.3,60.0,-,47,19.33,27.99,-,-,-,21.42,-,-,-,-
4740,苗栗縣,1994/11,頭份,30.8,-,-,64.0,-,54,29.21,24.46,2.64,0.3,2.36,21.75,-,-,-,-
4741,苗栗縣,1994/11,三義,4.0,0.47,25.5,59.0,-,26,5.48,20.41,2.9,1.12,1.79,18.81,-,-,-,-
4742,苗栗縣,1994/10,苗栗,8.2,0.64,31.4,67.0,-,31,7.78,23.09,-,-,-,23.14,-,-,-,-
4743,苗栗縣,1994/10,頭份,90.8,-,-,64.0,-,53,23.84,29.01,2.43,0.21,2.24,23.42,-,-,-,-
4744,苗栗縣,1994/10,三義,3.4,0.43,33.9,55.0,-,20,4.13,16.2,2.6,0.89,1.71,20.24,-,-,-,-
4745,苗栗縣,1994/09,苗栗,7.2,0.66,29.7,53.0,-,27,4.65,22.5,-,-,-,25.83,-,-,-,-
